name,x,y,M872956_JML_Position8_CD4_img,M872956_JML_Position8_CD3_img
Cell_77,590.7201646090535,115.53086419753086,67.54732510288066,145.34979423868313
Cell_78,666.9318181818181,113.1969696969697,50.92424242424242,69.81060606060606
Cell_79,787.4880382775119,115.32057416267942,26.80861244019139,147.21052631578948
Cell_80,955.8615384615384,113.03846153846153,29.96923076923077,203.3
Cell_81,267.59565217391304,119.61521739130434,104.37826086956522,67.18260869565218
Cell_82,199.31428571428572,116.4952380952381,8.076190476190476,0.08571428571428572
Cell_83,448.2692307692308,117.1025641025641,45.87179487179487,80.15384615384616
Cell_84,727.0361445783133,120.96987951807229,22.626506024096386,29.825301204819276
Cell_85,653.4271844660194,123.6051779935275,33.019417475728154,7.271844660194175
Cell_86,604.4597156398104,125.83412322274881,86.260663507109,134.59715639810426
Cell_87,708.3390804597701,132.62835249042146,20.32375478927203,19.10919540229885
Cell_88,634.899022801303,126.18241042345277,33.14332247557003,90.46905537459283
Cell_89,879.9247311827957,125.34946236559139,16.306451612903224,4.60752688172043
Cell_90,284.38317757009344,129.28971962616822,85.82710280373831,54.96261682242991
Cell_91,566.9678284182305,130.01608579088472,35.46916890080429,33.533512064343164
Cell_92,213.85978835978835,136.38359788359787,33.92857142857143,32.455026455026456
Cell_93,378.87064676616916,134.15174129353233,78.98258706467662,95.42537313432835
Cell_94,463.83009708737865,136.75242718446603,97.62864077669903,76.50970873786407
Cell_95,673.6570397111914,131.59205776173286,46.675090252707584,73.4043321299639
Cell_96,433.68609865470853,135.15695067264573,91.89237668161435,89.08071748878923
Cell_97,791.0984848484849,136.3030303030303,26.147727272727273,116.96969696969697
Cell_98,904.8504273504274,137.01282051282053,11.918803418803419,0.0811965811965812
Cell_99,124.83384615384615,139.51384615384615,70.83076923076923,130.26461538461538
Cell_100,328.1824104234528,141.05211726384366,107.93485342019544,123.27035830618892
Cell_101,640.6638176638177,143.65242165242165,17.566951566951566,7.082621082621083
Cell_102,442.8095238095238,146.16017316017317,31.09090909090909,3.5974025974025974
Cell_103,825.3008474576271,142.54237288135593,70.45762711864407,193.2584745762712
Cell_104,402.74015748031496,148.48293963254594,41.29658792650918,16.062992125984252
Cell_105,678.9282868525896,144.58964143426294,11.9601593625498,65.52988047808765
Cell_106,502.3761467889908,144.4525993883792,120.25688073394495,114.57492354740062
Cell_107,723.1586715867159,145.72693726937268,41.81918819188192,115.67158671586716
Cell_108,244.4785100286533,150.73925501432666,39.46418338108882,34.467048710601716
Cell_109,574.9256198347107,146.48347107438016,20.115702479338843,15.851239669421487
Cell_110,260.0858895705521,151.06134969325154,35.9079754601227,4.006134969325154
Cell_111,523.4362934362935,156.28957528957528,130.93050193050192,81.87644787644787
Cell_112,294.80902777777777,156.35069444444446,35.645833333333336,7.347222222222222
Cell_113,591.3346153846154,156.5423076923077,67.3,136.5076923076923
Cell_114,386.29473684210524,160.56842105263158,141.20701754385965,134.64912280701753
Cell_115,191.68535825545172,161.84112149532712,33.52336448598131,23.398753894080997
Cell_116,775.0645161290323,160.94354838709677,15.258064516129032,0.9516129032258065
Cell_117,326.09022556390977,159.93233082706766,31.210526315789473,24.887218045112782
Cell_118,552.3398058252427,159.6504854368932,33.49514563106796,67.81553398058253
Cell_119,690.8702064896755,165.905604719764,57.017699115044245,115.29498525073747
Cell_120,712.2781456953643,163.5430463576159,33.49006622516556,172.46357615894038
Cell_121,480.115,165.56,108.385,167.74
Cell_122,405.368700265252,169.41379310344828,64.6710875331565,15.018567639257295
Cell_123,233.1954887218045,166.39097744360902,35.57142857142857,8.180451127819548
Cell_124,87.51393188854489,167.2941176470588,74.72136222910217,92.3467492260062
Cell_125,835.5927152317881,170.67880794701986,19.04635761589404,5.201986754966887
Cell_126,547.4470989761093,172.9556313993174,72.27303754266211,95.77133105802048
Cell_127,617.5331412103747,171.27953890489914,15.953890489913544,14.976945244956772
Cell_128,35.91836734693877,175.65051020408163,78.8061224489796,114.08163265306122
Cell_129,492.4708520179372,174.0896860986547,129.9596412556054,119.03587443946188
Cell_130,804.3153153153153,170.77477477477478,18.71171171171171,43.68468468468468
Cell_131,136.38311688311688,174.42857142857142,12.974025974025974,28.844155844155843
Cell_132,599.8333333333334,175.9047619047619,29.702380952380953,119.2797619047619
Cell_133,270.927027027027,181.22432432432433,77.85405405405406,0.4864864864864865
Cell_134,53.83990147783251,188.31034482758622,88.5911330049261,59.039408866995075
Cell_135,782.3524590163935,178.2704918032787,55.877049180327866,131.54098360655738
Cell_136,909.9753086419753,190.1432098765432,134.18024691358025,134.6320987654321
Cell_137,1040.46875,182.50625,11.75625,0.0125
Cell_138,229.75075987841944,186.2370820668693,42.3951367781155,6.310030395136778
Cell_139,570.905,183.045,39.865,71.225
Cell_140,85.57766990291262,183.9757281553398,32.519417475728154,104.06796116504854
Cell_141,514.2952380952381,186.10476190476192,73.33333333333333,137.54285714285714
Cell_142,147.81191222570533,185.43260188087774,26.595611285266457,15.47962382445141
Cell_143,492.3050847457627,187.1864406779661,108.36440677966101,115.24152542372882
Cell_144,103.58783783783784,192.85135135135135,33.648648648648646,124.17905405405405
Cell_145,716.1980676328502,190.3719806763285,70.96135265700484,91.68115942028986
Cell_146,352.5321100917431,188.26146788990826,27.541284403669724,34.03669724770642
Cell_147,24.225806451612904,187.30645161290323,39.46774193548387,12.870967741935484
Cell_148,399.0686274509804,190.30882352941177,51.09803921568628,109.54901960784314
Cell_149,416.20338983050846,191.1906779661017,69.35593220338983,145.02542372881356
Cell_150,119.47826086956522,192.7608695652174,22.643478260869564,41.11739130434783
Cell_151,738.1859296482412,190.60804020100502,17.63819095477387,4.35678391959799
Cell_152,810.2936507936508,190.38888888888889,12.46031746031746,98.64285714285714
Cell_153,645.0218579234972,192.80327868852459,33.568306010928964,0.01092896174863388
Cell_154,701.152380952381,191.75238095238095,37.56190476190476,1.0285714285714285
Cell_155,846.2736486486486,198.875,84.39864864864865,199.53040540540542
Cell_156,918.8243243243244,197.3783783783784,78.29729729729729,48.9054054054054
Cell_157,172.31182795698925,193.3548387096774,49.236559139784944,0.24731182795698925
Cell_158,307.6353383458647,197.33834586466165,41.266917293233085,13.357142857142858
Cell_159,290.68900804289547,204.98123324396784,151.04289544235925,96.05361930294906
Cell_160,35.675324675324674,202.1461038961039,57.87987012987013,68.07142857142857
Cell_161,508.0095011876485,204.02850356294536,97.99287410926365,163.73634204275535
Cell_162,771.1130434782609,200.54782608695652,16.991304347826087,0.06956521739130435
Cell_163,188.6135135135135,202.85135135135135,117.57837837837837,60.72702702702703
Cell_164,934.5124716553288,215.702947845805,20.80498866213152,0.3945578231292517
Cell_165,2.8333333333333335,211.65151515151516,27.0,17.310606060606062
Cell_166,895.1588235294117,210.6764705882353,29.408823529411766,32.39705882352941
Cell_167,348.6105769230769,214.2403846153846,120.7764423076923,88.03125
Cell_168,177.49462365591398,213.8763440860215,41.994623655913976,27.849462365591396
Cell_169,378.8048780487805,217.0518292682927,100.97865853658537,122.9298780487805
Cell_170,417.5793103448276,214.59310344827585,73.6896551724138,137.3
Cell_171,61.17575757575757,212.72727272727272,86.13939393939394,150.05454545454546
Cell_172,259.69444444444446,214.72916666666666,97.59722222222223,162.88194444444446
Cell_173,460.520325203252,213.3170731707317,37.97560975609756,149.0
Cell_174,522.255230125523,215.90376569037656,56.76569037656904,68.41004184100419
Cell_175,742.9725490196079,214.28627450980392,59.88235294117647,60.4156862745098
Cell_176,21.97452229299363,214.1656050955414,32.87261146496815,94.2484076433121
Cell_177,270.6936416184971,214.53757225433526,25.90173410404624,93.16763005780346
Cell_178,1048.4888888888888,220.81975308641975,12.091358024691358,0.012345679012345678
Cell_179,590.9150943396227,215.64150943396226,154.93396226415095,153.77358490566039
Cell_180,653.8861788617886,217.60162601626016,25.764227642276424,24.991869918699187
Cell_181,796.0952380952381,219.88690476190476,11.505952380952381,30.13095238095238
Cell_182,86.14814814814815,223.43827160493828,17.97530864197531,2.3333333333333335
Cell_183,587.3137254901961,225.31372549019608,192.4248366013072,153.20261437908496
Cell_184,43.923611111111114,228.21064814814815,46.97222222222222,0.0
Cell_185,575.9885931558936,225.97718631178708,150.44866920152091,162.3079847908745
Cell_186,844.0298507462686,224.21641791044777,56.690298507462686,128.59701492537314
Cell_187,129.7843137254902,222.7941176470588,29.11764705882353,166.30392156862746
Cell_188,472.25581395348837,224.8372093023256,74.42441860465117,97.3546511627907
Cell_189,610.1952191235059,224.28685258964143,95.199203187251,34.0996015936255
Cell_190,331.25291828793775,226.51750972762645,68.10894941634241,114.03112840466926
Cell_191,664.1934156378601,227.3621399176955,96.13168724279835,147.16460905349794
Cell_192,629.358552631579,230.59868421052633,73.6842105263158,16.68092105263158
Cell_193,601.672,231.66,112.436,81.708
Cell_194,498.6306306306306,227.48648648648648,63.090090090090094,104.81981981981981
Cell_195,750.4709677419355,227.3548387096774,26.65806451612903,21.18064516129032
Cell_196,242.65333333333334,230.54666666666665,39.4,104.0
Cell_197,143.64642857142857,237.36428571428573,72.01071428571429,90.40357142857142
Cell_198,226.82432432432432,234.1891891891892,15.364864864864865,134.33783783783784
Cell_199,434.35981308411215,235.8785046728972,62.01401869158879,38.06542056074766
Cell_200,6.079365079365079,236.66666666666666,18.38888888888889,1.1825396825396826
Cell_201,880.403125,241.20625,53.528125,92.34375
Cell_202,1093.3139534883721,239.7325581395349,8.395348837209303,0.0
Cell_203,157.990099009901,243.07590759075907,63.755775577557756,122.96039603960396
Cell_204,378.7238805970149,238.044776119403,17.71641791044776,38.776119402985074
Cell_205,257.748,242.104,17.848,7.124
Cell_206,287.45645645645646,246.3033033033033,57.71771771771772,115.50150150150151
Cell_207,337.42944785276075,241.6319018404908,104.82208588957056,100.3558282208589
Cell_208,87.6304347826087,243.85652173913044,29.695652173913043,93.86086956521739
Cell_209,223.896,247.35466666666667,60.76,99.01333333333334
Cell_210,320.94296577946767,248.7490494296578,104.06844106463879,153.61596958174906
Cell_211,600.9010600706714,248.26501766784452,10.477031802120141,0.08833922261484099
Cell_212,458.4712990936556,252.93957703927492,56.77341389728097,113.34138972809667
Cell_213,745.0666666666667,247.13333333333333,30.355555555555554,0.15555555555555556
Cell_214,419.47513812154693,256.43093922651934,43.151933701657455,93.47237569060773
Cell_215,731.7294117647059,249.08235294117648,23.235294117647058,1.7058823529411764
Cell_216,502.27314814814815,255.52777777777777,85.5,138.4814814814815
Cell_217,553.7410071942446,256.5575539568345,22.712230215827336,24.992805755395683
Cell_218,308.61951219512196,259.52682926829266,114.93658536585366,161.7170731707317
Cell_219,972.255230125523,257.88702928870293,16.355648535564853,0.03765690376569038
Cell_220,122.33609958506224,258.2116182572614,53.22406639004149,116.23236514522821
Cell_221,479.0934579439252,257.39252336448595,99.28504672897196,140.9392523364486
Cell_222,1064.0752688172042,256.6774193548387,14.591397849462366,47.236559139784944
Cell_223,921.5298507462686,261.10820895522386,6.776119402985074,0.2574626865671642
Cell_224,535.1814516129032,262.3306451612903,85.72177419354838,122.2741935483871
Cell_225,94.31111111111112,264.4925925925926,55.237037037037034,131.64444444444445
Cell_226,346.2647887323944,265.0225352112676,49.287323943661974,97.46478873239437
Cell_227,488.8321167883212,264.17518248175185,120.73722627737226,117.64963503649635
Cell_228,793.8416988416989,266.27799227799227,14.135135135135135,4.301158301158301
Cell_229,473.443661971831,268.7676056338028,159.17605633802816,157.03521126760563
Cell_230,240.53869969040247,275.23219814241486,31.848297213622292,79.3343653250774
Cell_231,401.7206477732793,272.2914979757085,84.37651821862349,151.05263157894737
Cell_232,293.08076923076925,274.6923076923077,73.11153846153846,79.38461538461539
Cell_233,320.9024390243902,272.1056910569106,36.77235772357724,79.04065040650407
Cell_234,865.2934362934363,275.3127413127413,58.86486486486486,96.43243243243244
Cell_235,538.4063604240283,278.19787985865725,31.756183745583037,9.286219081272085
Cell_236,744.6018735362998,278.7962529274005,25.54566744730679,2.398126463700234
Cell_237,1148.1313868613138,272.81021897810217,7.364963503649635,0.021897810218978103
Cell_238,571.0518518518519,273.0,37.13333333333333,117.82222222222222
Cell_239,135.53299492385787,276.7309644670051,27.573604060913706,21.685279187817258
Cell_240,513.7280701754386,277.32456140350877,43.30701754385965,7.850877192982456
Cell_241,762.615141955836,284.0883280757098,68.72870662460568,153.71293375394322
Cell_242,848.8979591836735,280.38775510204084,26.510204081632654,83.79591836734694
Cell_243,471.5859375,281.3359375,91.94140625,96.81640625
Cell_244,2.6666666666666665,284.6756756756757,37.26126126126126,64.34234234234235
Cell_245,1108.857142857143,282.04,10.165714285714285,0.0
Cell_246,324.9453781512605,287.1764705882353,30.180672268907564,48.8109243697479
Cell_247,971.4547244094488,287.53937007874015,18.137795275590552,0.27165354330708663
Cell_248,152.052,285.36,78.992,168.856
Cell_249,196.42342342342343,283.4864864864865,54.8018018018018,119.43243243243244
Cell_250,720.8832116788321,283.7664233576642,37.08759124087591,0.9927007299270073
Cell_251,1129.7222222222222,289.6777777777778,11.88888888888889,0.003703703703703704
Cell_252,53.682410423452765,290.37947882736154,96.64332247557003,63.495114006514655
Cell_253,602.7558139534884,283.13953488372096,35.825581395348834,110.55813953488372
Cell_254,292.448087431694,290.0273224043716,35.459016393442624,41.58469945355191
Cell_255,16.289156626506024,288.12048192771084,24.451807228915662,50.4277108433735
Cell_256,268.57674418604654,292.01395348837207,69.62790697674419,36.609302325581396
Cell_257,280.38461538461536,291.6390532544379,43.15384615384615,53.828402366863905
Cell_258,455.5136612021858,289.40983606557376,73.30054644808743,147.40437158469945
Cell_259,573.7433333333333,292.68333333333334,80.68,90.15333333333334
Cell_260,497.06584362139915,292.7201646090535,133.26748971193416,127.25925925925925
Cell_261,157.84710743801654,298.1528925619835,62.888429752066116,99.88429752066116
Cell_262,186.12962962962962,298.89814814814815,19.84259259259259,68.28703703703704
Cell_263,537.1323529411765,294.3970588235294,27.220588235294116,48.6764705882353
Cell_264,589.0523255813954,298.04651162790697,66.69186046511628,3.4651162790697674
Cell_265,679.6777777777778,301.40277777777777,58.00277777777778,52.708333333333336
Cell_266,515.3478260869565,300.8339920948617,166.4822134387352,182.65612648221344
Cell_267,893.330985915493,310.03169014084506,10.193661971830986,0.0
Cell_268,109.21478873239437,308.28521126760563,81.52816901408451,160.63028169014083
Cell_269,600.8757763975156,306.49068322981367,85.07453416149069,84.8136645962733
Cell_270,620.9074074074074,305.5987654320988,49.70987654320987,85.25308641975309
Cell_271,414.83870967741933,310.31048387096774,137.51612903225808,153.7983870967742
Cell_272,347.07142857142856,307.5952380952381,34.11904761904762,70.88095238095238
Cell_273,756.9910979228487,315.1958456973294,6.097922848664688,0.12166172106824925
Cell_274,69.62857142857143,313.2457142857143,96.99428571428571,147.97714285714287
Cell_275,1022.0711111111111,314.17333333333335,28.604444444444443,44.86222222222222
Cell_276,129.92929292929293,313.3636363636364,87.16666666666667,47.166666666666664
Cell_277,217.55238095238096,314.17619047619047,11.447619047619048,0.6
Cell_278,429.49107142857144,314.0,144.65625,126.00892857142857
Cell_279,485.5447154471545,314.20867208672087,104.42547425474255,83.18428184281842
Cell_280,286.0081300813008,315.6341463414634,28.121951219512194,65.51626016260163
Cell_281,713.9326923076923,311.22115384615387,32.69230769230769,55.75
Cell_282,389.18978102189783,316.04379562043795,62.051094890510946,109.86861313868613
Cell_283,594.6296296296297,317.24444444444447,76.48148148148148,73.86666666666666
Cell_284,165.39636363636365,316.8618181818182,85.74909090909091,63.48
Cell_285,399.739837398374,318.3252032520325,83.86178861788618,95.6178861788618
Cell_286,921.5586206896552,321.2931034482759,39.55172413793103,138.88620689655173
Cell_287,607.3512544802867,324.1254480286738,67.5304659498208,161.62724014336916
Cell_288,24.9004329004329,323.15584415584414,89.16017316017316,117.86580086580086
Cell_289,279.0961038961039,327.8103896103896,66.61818181818182,50.08571428571429
Cell_290,40.207317073170735,322.3658536585366,75.86585365853658,38.03658536585366
Cell_291,57.72782874617737,327.1743119266055,108.73394495412845,63.90519877675841
Cell_292,422.1627118644068,329.00338983050847,209.92881355932204,168.83389830508474
Cell_293,559.506329113924,328.65822784810126,126.26898734177215,105.4493670886076
Cell_294,255.3763440860215,330.52150537634407,72.36021505376344,16.247311827956988
Cell_295,456.76050420168065,330.12605042016804,170.2983193277311,130.38655462184875
Cell_296,4.75,329.41,65.08,71.66
Cell_297,875.7427385892116,333.71784232365144,10.182572614107883,0.0
Cell_298,38.315384615384616,336.68461538461537,147.31923076923076,161.03846153846155
Cell_299,141.36491228070176,338.35087719298247,12.761403508771929,0.37543859649122807
Cell_300,410.36842105263156,338.3333333333333,107.9298245614035,54.14035087719298
Cell_301,462.9294403892944,339.34063260340633,111.30170316301704,75.19464720194647
Cell_302,621.1111111111111,340.5904761904762,108.96190476190476,145.615873015873
Cell_303,675.44,335.33714285714285,51.38285714285714,125.46857142857142
Cell_304,967.5,338.9583333333333,21.916666666666668,99.42361111111111
Cell_305,270.6347607052897,345.48614609571786,126.74307304785894,153.95969773299748
Cell_306,655.6094890510949,344.1788321167883,27.49270072992701,54.14598540145985
Cell_307,242.67948717948718,342.8269230769231,61.13461538461539,154.71794871794873
Cell_308,35.0,344.0731707317073,67.71544715447155,105.11382113821138
Cell_309,2.282608695652174,344.3695652173913,25.26086956521739,68.76086956521739
Cell_310,1100.9821882951653,353.22391857506364,8.096692111959287,0.05089058524173028
Cell_311,687.121387283237,347.3005780346821,77.01734104046243,129.82080924855492
Cell_312,127.74509803921569,348.34313725490193,42.26470588235294,105.12254901960785
Cell_313,360.7483870967742,352.10322580645163,93.98064516129033,106.13225806451612
Cell_314,281.73228346456693,352.5748031496063,41.803149606299215,76.60629921259843
Cell_315,500.2488262910798,353.1267605633803,62.01877934272301,172.70892018779344
Cell_316,50.96511627906977,351.6046511627907,29.930232558139537,37.68604651162791
Cell_317,526.0,359.11369509043925,80.63049095607235,15.746770025839794
Cell_318,541.9820627802691,354.95515695067263,177.84304932735427,177.97757847533632
Cell_319,559.4642857142857,361.2857142857143,155.08241758241758,94.63186813186813
Cell_320,473.4634146341463,357.1184668989547,85.86411149825784,140.1951219512195
Cell_321,580.4468085106383,354.8085106382979,24.648936170212767,0.8617021276595744
Cell_322,608.6197183098592,360.4366197183099,57.81220657276995,13.96244131455399
Cell_323,70.09505703422053,357.212927756654,61.31178707224335,79.00380228136882
Cell_324,97.83703703703704,359.8037037037037,84.11111111111111,111.73333333333333
Cell_325,619.812865497076,360.67836257309943,55.21637426900585,79.25146198830409
Cell_326,722.5251396648044,360.46927374301674,93.01675977653632,143.5977653631285
Cell_327,750.4066193853428,363.64066193853427,46.751773049645394,1.0543735224586288
Cell_328,155.99428571428572,358.9428571428571,61.91428571428571,123.14857142857143
Cell_329,6.7534246575342465,365.2237442922374,30.684931506849313,101.94520547945206
Cell_330,118.3125,361.00892857142856,66.86607142857143,115.13839285714286
Cell_331,234.92441860465115,363.0581395348837,116.80813953488372,210.17441860465115
Cell_332,225.30180180180182,368.9864864864865,64.31981981981981,106.14864864864865
Cell_333,317.4,364.95238095238096,72.45714285714286,93.73333333333333
Cell_334,417.44554455445547,367.957095709571,169.009900990099,120.52475247524752
Cell_335,490.253164556962,367.8396624472574,108.53164556962025,144.43881856540085
Cell_336,858.1037735849056,368.08490566037733,12.023584905660377,11.882075471698114
Cell_337,75.09491525423729,368.6,77.72542372881355,93.68135593220339
Cell_338,537.0294117647059,372.56985294117646,103.19117647058823,49.875
Cell_339,569.074074074074,371.0888888888889,92.70370370370371,130.8740740740741
Cell_340,49.43396226415094,367.79245283018867,27.81132075471698,39.867924528301884
Cell_341,150.72932330827066,371.8796992481203,51.766917293233085,65.90225563909775
Cell_342,974.6236162361623,376.78228782287823,37.19557195571956,161.4391143911439
Cell_343,238.59302325581396,373.5232558139535,29.77906976744186,99.86046511627907
Cell_344,546.1162790697674,379.36046511627904,118.9186046511628,52.02906976744186
Cell_345,139.09727626459144,381.29571984435796,103.06225680933852,106.77821011673151
Cell_346,103.38152610441767,380.3413654618474,121.43775100401606,31.028112449799195
Cell_347,118.25650557620818,380.97769516728624,154.39776951672863,103.38661710037175
Cell_348,332.525,377.475,58.43125,113.85625
Cell_349,761.3522267206478,378.2712550607287,28.040485829959515,13.736842105263158
Cell_350,927.9896373056995,377.95336787564764,9.217616580310882,0.5284974093264249
Cell_351,452.8790322580645,379.6975806451613,123.36693548387096,170.96774193548387
Cell_352,82.17816091954023,382.6034482758621,34.10919540229885,2.7758620689655173
Cell_353,410.7219730941704,381.6681614349776,86.56726457399103,84.91255605381166
Cell_354,525.4218009478673,382.46445497630333,51.203791469194314,15.85308056872038
Cell_355,4.330578512396694,382.3057851239669,19.68595041322314,73.09917355371901
Cell_356,473.0748299319728,384.2857142857143,74.17006802721089,133.3469387755102
Cell_357,221.51707317073172,384.69756097560975,27.13658536585366,94.85853658536585
Cell_358,295.3435114503817,385.46564885496184,18.00381679389313,46.8587786259542
Cell_359,439.4642857142857,387.2402597402597,186.87662337662337,143.74675324675326
Cell_360,710.195652173913,386.41847826086956,49.27173913043478,33.80978260869565
Cell_361,554.0161030595813,398.3929146537842,140.20450885668276,93.81642512077295
Cell_362,162.71428571428572,387.5,28.821428571428573,117.41964285714286
Cell_363,207.63917525773195,387.96907216494844,35.123711340206185,170.2164948453608
Cell_364,355.81762917933133,393.258358662614,77.19148936170212,99.16717325227964
Cell_365,479.6,393.70212765957444,96.11063829787234,181.0468085106383
Cell_366,153.14705882352942,396.25735294117646,76.38235294117646,107.11029411764706
Cell_367,393.95205479452056,394.4109589041096,59.75684931506849,101.4041095890411
Cell_368,747.3040540540541,398.62331081081084,141.0152027027027,141.19763513513513
Cell_369,329.6968325791855,396.85067873303166,50.425339366515836,138.7737556561086
Cell_370,664.5960264900663,399.2251655629139,141.18211920529802,148.61920529801324
Cell_371,835.7433155080214,398.1336898395722,10.780748663101605,0.7165775401069518
Cell_372,83.35928143712574,397.5329341317365,54.98203592814371,123.57485029940119
Cell_373,922.6323529411765,398.4852941176471,25.07843137254902,88.61274509803921
Cell_374,235.4,401.41052631578947,26.58421052631579,86.30526315789474
